✨尚爱战歌,#genre#
565+59+652+652+6526+5,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160911_093334.mp3
很快会更快更好看号估计快了管理公积金管理局开个号,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160911_092829.mp3
Mc两袖清风-嗨起来吗？,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160910_202354.mp3
和甲方提供的一天就会更不会吧，满背,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160910_165431.mp3
Mc孽紫傲-七杯酒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016099_225929.mp3
Mc浅筱涵-《另类串烧》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016099_214702.mp3
Mc浅筱涵-《南柯遗梦》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016099_150726.mp3
阿东词穷and浅筱涵-《感情弱者》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016099_150428.mp3
Mc梦毁—别笑了、我眼泪都笑了,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016099_090857.mp3
Mc阿寒-《十年戎马心孤单》加快版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_214816.mp3
Mc阿寒-《十年戎马心孤单》DJ小雅,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_213002.mp3
Mc梦毁—老九门,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_114518.mp3
Mc梦毁—忆当年,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_114419.mp3
mc宋允-另类大赛参赛作《遮天》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_083515.mp3
m宋允-原创另类(爱),https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_081146.mp3
mc宋允-南山南另类喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_081041.mp3
mc宋允-温柔感情另类,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016098_080858.mp3
Mc宋允-南山南,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016097_132222.mp3
Mc宋允-对不起我还爱你,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016097_132153.mp3
Mc宋允-蜗居,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016097_132117.mp3
一生喜欢郑志豪-mc宋允,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_222528.mp3
一人饮酒醉-mc宋允,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_222451.mp3
mc宋允-这朵玫瑰给你,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_222355.mp3
阳光正好微风不燥-mc宋允,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_222106.mp3
我爱你整整十年-mc宋允,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_222035.mp3
你说别在笑了 -mc宋允,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_222001.mp3
凤凰等待涅槃-mc宋允,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_221907.mp3
歌手时光-成全,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_203426.mp3
歌手时光-横刀立马向天歌,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_203335.mp3
歌手时光-我已收起锋芒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_191444.mp3
MC冷晋 - 这一首我碎龙胆,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_100820.mp3
MC冷晋 - 兄弟绝笔令,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016096_100719.mp3
Mc-这一首我碎龙胆,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016095_191628.mp3
MC天宇2016语音风暴,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_225237.mp3
Mc - 张大美、Mc大辉- 我想做你的新娘,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_210618.mp3
感谢铁子苏子豪,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_155900.mp3
MC冷晋andMC凯迪 - 兄弟绝笔令,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_152213.mp3
Mc尊老三-这一首我岁龙胆,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_150605.mp3
Mc天路-中国新声,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_145059.mp3
Mc天路-王明星送给苏梦欣,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_144955.mp3
Mc天路-背叛的兄弟,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_144722.mp3
Mc梦明--原创空间录音,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_100503.mp3
回不去了,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016094_074706.mp3
MC丶花颜醉携手老铁 MC丶张氏一首另类送给你们,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016092_234125.mp3
MC冷晋 - 再也看不到,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016092_164121.mp3
我也想要当网红-mc宋允,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016091_065609.mp3
泪痕点点念千成成-苏安,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160831_155158.mp3
九转轮回望天涯,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160831_155049.mp3
44444444-死亡与占有,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160831_122528.mp3
这一首我碎龙胆...,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160831_122314.mp3
MC若宸-这首歌曲叫单恋,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160830_195721.mp3
MC若宸-杀我别用感情刀,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160830_195639.mp3
MC若宸丶MC独语-师徒合作,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160830_195438.mp3
MC若宸丶MC王宇-另类连麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160830_195332.mp3
念啊璇、MC若宸-做人别太飘,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160830_195212.mp3
Mc长林吖-蛟龙出海-DJ,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160830_132619.mp3
柏林陌 - 当你不再爱我,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160830_014503.mp3
Mc阳先生-动了情的痞子,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160829_101009.mp3
柏林陌 - 曾经那份爱,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_225621.mp3
柏林陌 - 别再笑了 眼泪都快掉了,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_225335.mp3
Mc星宇 - 十刀斩,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_181100.mp3
Mc星宇 - 转身,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_181009.mp3
Mc星宇 - 你的模样,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_180913.mp3
Mc星宇-莲花童子哪吒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_180818.mp3
Mc星宇 -  烟,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_180715.mp3
Mc星宇 - 滚,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_180617.mp3
Mc星宇 - 刀山火海,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_180458.mp3
Mc星宇-姑娘回家吧,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_180337.mp3
Mc小谢 - 他的故事,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160828_174151.mp3
Mc宋允-傲骨柔只为你,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_222200.mp3
Mc宋允-当我决定退出,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_221926.mp3
Mc宋允-剑在手占尽卖国求荣狗,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_221855.mp3
Mc宋允-手凉摸你胸,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_221814.mp3
Mc宋允-浪子没有家,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_221650.mp3
Mc宋允-那一刻【压声另类】,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_221556.mp3
Mc宋允-暴怒压声【气势另类】,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_221501.mp3
孤独成性-Mc明天,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_163908.mp3
出轨-Mc明天,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_163614.mp3
风雨患难亲兄弟-Mc明天,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_163117.mp3
爱人邱安琪-Mc明天,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_162907.mp3
爱到最后都是恩情-Mc明天,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160827_162604.mp3
Mc丶花颜醉《动了情的痞子》送给你们,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160826_011353.mp3
Mc阿寒-《烟》-DJ小雅,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160826_002546.mp3
Mc丶花颜醉携手dj老影头and歌者阳子一手另类送给你们,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160826_001422.mp3
Mc军豪-金钱情,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160825_235101.mp3
💃经典喊麦六,#genre#
Mc军豪-一次就好,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160825_234755.mp3
Mc长林吖-黎明的曙光-DJ,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160825_212821.mp3
Mc长林吖-父亲,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160825_212342.mp3
Mc阿寒-《失去你》DJ小雅,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160825_204618.mp3
Mc长林吖-男人的痛,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160825_154201.mp3
Mc成健-没有关系,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160824_224017.mp3
Mc阿寒-《伤了，累了》剧终版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160824_205403.mp3
Mc阳先生-一人我饮酒醉,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160824_111746.mp3
Mc阿寒-《喊麦群成员》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_224154.mp3
Mc阿寒-《承诺》DJ小雅版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_214551.mp3
Mc阿寒-《承诺》DJ小雅版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_213903.mp3
Mc阿寒-《承诺》阿寒版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_201608.mp3
贵州Mc小伟 - 贵州Mc小伟与Mc丽丽连喊现场,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_190557.mp3
贵州Mc小伟-干印花的心声,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_185840.mp3
贵州Mc小伟-宝强之歌-改版2016,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_185528.mp3
Mc成健-坚持,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160823_012242.mp3
Mc冷晋-我只是个穷二代,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160822_104726.mp3
Mc冷晋 - 简单（写的出的写不出的）,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160822_104646.mp3
Mc战小林&Mc;冷晋 - 这一首我碎龙胆,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160822_104506.mp3
Mc成健-异地,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160822_052500.mp3
MC花颜醉携手《紫禁城》三大麦手孤堕落尊、紫凌、李青山、,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160822_010602.mp3
Mc长林吖-入戏太深,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160821_223725.mp3
Mc小谢 - 那一年专业版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160821_111404.mp3
Mc冷夕 - 烟 喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160821_102826.mp3
Mc长林吖-筑梦-DJ版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_221407.mp3
Mc长林吖-患难见真情-DJ版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_221259.mp3
Mc长林吖-大飞归来 送给我的兄弟,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_215957.mp3
Mc长林吖-残酷的感情,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_215815.mp3
Mc长林吖-831战歌,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_214015.mp3
mc长林吖-345战歌,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_213908.mp3
Mc长林吖-中国南海-DJ,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_213734.mp3
Mc长林吖-生活不易,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_212343.mp3
Mc长林吖-断情笔-DJ,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_212251.mp3
Mc长林吖-爱你不变,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_211944.mp3
Mc长林吖-犯我中华 虽远必诛,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_211724.mp3
Mc长林吖-别无所求,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_211252.mp3
Mc长林吖-你没那么爱我,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_211214.mp3
Mc长林吖-一六年我拼搏,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_211116.mp3
Mc长林吖-我知道你没那么爱我,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_211005.mp3
Mc丶花颜醉丶Mc丶温南丶Mc丶孤尊丶Mc丶佐木四人大连麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160820_003919.mp3
Ｍｃ建华　Ｍｃ建鑫　连麦　王宝强另类,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160819_231717.mp3
Ｍｃ建华Ｍｃ建鑫　连麦　一人我两袖清风,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160819_200958.mp3
MC花颜醉andMC罪铭-动了情的痞子,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160818_210126.mp3
Mc小谢 - 为了你专业版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160818_175528.mp3
Mc小谢 - 君无戏言专业版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160818_175406.mp3
MC花颜醉-惊雷,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_223821.mp3
MC花颜醉-将军与姬,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_223738.mp3
Mc花颜醉-二十年的时光,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_211400.mp3
Mc暴音龙少-感谢有你（姐）,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_205434.mp3
Mc歌者洪弟 - 一人饮酒醉,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_172611.mp3
Mc歌者洪弟 - 一人饮酒醉,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_153430.mp3
MC庞二少-半包烟,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_013832.mp3
超好听粤语好听度伴奏,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_215931.mp3
歌者洪弟-我就站在冷风中,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_215737.mp3
歌者洪弟-名与利我不再争,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_215414.mp3
Mc凯哲 - 我想做你的眼睛,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_212330.mp3
多想再见容颜—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_110534.mp3
别问另类猛不猛，喊遍整个湖南省—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_105934.mp3
是我爱你过了头—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_105246.mp3
晨封久伴邱思瑶—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_105100.mp3
一段话送给爱情的人—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_104612.mp3
一首断情笔送给你们—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_104507.mp3
再见当初那份爱—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_104408.mp3
为了你我犯下罪—Mc晨封,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160816_104246.mp3
词圣宁王&Mc;杨小闹—犯我中华，虽远必诛,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160813_151920.mp3
词圣宁王&Mc;杨小闹—回归,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160813_151736.mp3
Mc尊阳-气势另类扔嚣张,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160813_113007.mp3
Mc尊阳-一人饮酒醉,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160813_112927.mp3
44444444444444,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160813_110319.mp3
一人饮酒醉44444,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160813_105905.mp3
Mc小谢 - 绝情酒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160811_232527.mp3
Mc星隆 - 梦 想,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160810_121654.mp3
Mc星隆-爱情断言【口白】,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160810_121558.mp3
Mc星隆-爱情断言另类,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160810_121507.mp3
Mc星隆-从校服到婚纱,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160810_121417.mp3
Mc焱赐-少年社会拼搏,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160810_121315.mp3
Mc焱赐-孤独流浪,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160810_121218.mp3
MC大麻 笑傲江湖,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016089_160441.mp3
MC大麻 现如今dj 另类,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016089_160344.mp3
Mc阳先生-刀山火海,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016088_115906.mp3
社会太现实了-mc不任性的猴哥,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016087_195646.mp3
Mc建鑫 一人我六神无主,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016086_231319.mp3
Mc建鑫 贵州方言说唱,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016086_223151.mp3
Mc小谢 - 琅琊榜首专业版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016086_203907.mp3
MC抱抱吖  666666,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016086_160926.mp3
成全     Mc王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016086_151706.mp3
凯哲&乐嘟嘟 - 当年一首另类曲,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016084_151038.mp3
Mc梦明--山丘,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016083_103001.mp3
惊雷 顶级格式 萌骨兵 翻,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016082_230936.mp3
Mc--梦明两个人的回忆一个人过,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160731_195607.mp3
MC落叶词天-绿色军装我的梦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160730_185032.mp3
MC落叶词天-曾经我们久久,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160730_184741.mp3
MC落叶词天-三生三世十里桃花,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160730_184539.mp3
