🌺音乐·经典🌺,#genre#
花沫♥《真心爱你》,https://vd4.bdstatic.com/mda-ncgntdhthpqtziv2/uhd/cae_h264_delogo/1647562942754688719/mda-ncgntdhthpqtziv2.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0595555963&vid=5741197533096476738&auth_key=1648485595-0-0-c7d59cd35e4fee5e8d353c8089fd8b32&bcevod_channel=searchbox_feed
花沫♥《桃花运》,https://vd4.bdstatic.com/mda-ncgmxk1ke4wynsu3/uhd/cae_h264_delogo/1647558196288333963/mda-ncgmxk1ke4wynsu3.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0754504466&vid=17935789817199335455&auth_key=1648485754-0-0-6cff5f98278bb219f0e0b44f0b719d17&bcevod_channel=searchbox_feed
花沫♥《舞女》,https://vd3.bdstatic.com/mda-ncd5jk1tf8ewfvk5/uhd/cae_h264_delogo/1647233381066855116/mda-ncd5jk1tf8ewfvk5.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0888594970&vid=8595570692993361761&auth_key=1648485888-0-0-959df72674c71e7afb4474dd51a73152&bcevod_channel=searchbox_feed
花沫♥《等风等雨不如等你》,https://vd2.bdstatic.com/mda-ncckr9v5dgzks8y3/uhd/cae_h264_delogo/1647215726674271178/mda-ncckr9v5dgzks8y3.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1022857971&vid=15593833301340301950&auth_key=1648486022-0-0-b29b2d32589105563dc9e5b536ab97b4&bcevod_channel=searchbox_feed
花沫♥《问心无愧最自在》,https://vd3.bdstatic.com/mda-ncc7hn7ex6kqdv9a/uhd/cae_h264_delogo/1647151474025825343/mda-ncc7hn7ex6kqdv9a.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1166239494&vid=13304897110813194594&auth_key=1648486166-0-0-104f5a3bd1cae198018eee69db99e77d&bcevod_channel=searchbox_feed
花沫♥《我没醉》,https://vd4.bdstatic.com/mda-ncamgmptr8s6vjts/1080p/cae_h264_delogo/1647041236313029332/mda-ncamgmptr8s6vjts.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1288460030&vid=18242364059203870595&auth_key=1648486288-0-0-1d951ce0dde6bea25a0758b2f6898a11&bcevod_channel=searchbox_feed
花沫♥《听闻远方有你》,https://vd3.bdstatic.com/mda-ncanjv743151bpup/1080p/cae_h264_delogo/1647039890788105864/mda-ncanjv743151bpup.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1375318347&vid=7332508269675993827&auth_key=1648486375-0-0-711277e5fcaa7d9130dc231f77ebc0d7&bcevod_channel=searchbox_feed
花沫♥DJ版《可可托海的牧羊人》,https://vd2.bdstatic.com/mda-nc9mxksw71vhpbje/1080p/cae_h264_delogo/1646959173795024125/mda-nc9mxksw71vhpbje.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1450157310&vid=6776546059920544490&auth_key=1648486450-0-0-ae948966e9de5154407055254a9208ca&bcevod_channel=searchbox_feed
花沫♥《夜夜夜漫长》,https://vd2.bdstatic.com/mda-nc6kpf9gffruakps/1080p/cae_h264_delogo/1646697729254704729/mda-nc6kpf9gffruakps.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1573531307&vid=16476635310710728900&auth_key=1648486573-0-0-fafedcd017883c38fc87dc44720c95b5&bcevod_channel=searchbox_feed
花沫♥《千年等一回》,https://vd2.bdstatic.com/mda-nc0kvt6hqkz0b174/uhd/cae_h264_delogo/1646180435259687489/mda-nc0kvt6hqkz0b174.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0214940856&vid=16540495323011392923&auth_key=1648488815-0-0-fb1d9698b7ff7a9840196e3d8eef87b7&bcevod_channel=searchbox_feed
花沫♥《桃花朵朵开》,https://vd3.bdstatic.com/mda-nc1nk9txpk9tftga/1080p/cae_h264_delogo/1646265675643126769/mda-nc1nk9txpk9tftga.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0471613869&vid=2617515790748153954&auth_key=1648489071-0-0-f1462b22f14d2f23b65165f963f2c537&bcevod_channel=searchbox_feed
花沫♥《放不下想又怕》,https://vd2.bdstatic.com/mda-nb8mpxwznwj6s3ps/fhd/cae_h264_nowatermark_delogo/1644456565661269724/mda-nb8mpxwznwj6s3ps.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0602500376&vid=3638651286775541746&auth_key=1648489202-0-0-95ad0299cfa6693ded345f12214e325a&bcevod_channel=searchbox_feed
花沫♥《你是我的人》,https://vd3.bdstatic.com/mda-nb83f6hdf1vcug97/fhd/cae_h264_nowatermark_delogo/1644375020916734948/mda-nb83f6hdf1vcug97.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0766236424&vid=8325683542684071951&auth_key=1648489366-0-0-90a546d2cdeb1f8144700d83f3a65caf&bcevod_channel=searchbox_feed
花沫♥《朋友别哭》,https://vd3.bdstatic.com/mda-nb3cp2v3tqjiwjcz/fhd/cae_h264_nowatermark_delogo/1644025170105786124/mda-nb3cp2v3tqjiwjcz.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0888617111&vid=9078949162375194561&auth_key=1648489488-0-0-850b9d446330d8e15c06f3983c71312e&bcevod_channel=searchbox_feed
花沫♥《路边的野花不要采》,https://vd4.bdstatic.com/mda-nb2icerki8gmky55/fhd/cae_h264_nowatermark_delogo/1643930723075501396/mda-nb2icerki8gmky55.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0976003044&vid=5016942276368011698&auth_key=1648489576-0-0-fc1a09ed3cf81815d15e1d8c27c0af26&bcevod_channel=searchbox_feed
花沫♥《妈妈的吻》,https://vd4.bdstatic.com/mda-nb1jcw3ka33uwq80/fhd/cae_h264_nowatermark_delogo/1643851645043130466/mda-nb1jcw3ka33uwq80.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1033623415&vid=6473701873270741098&auth_key=1648489633-0-0-b2aaf3fdd95d8109c94396e1dab6241c&bcevod_channel=searchbox_feed
花沫♥街头演唱《天边的情哥哥》,https://vd3.bdstatic.com/mda-nabj3tr45sej03n4/fhd/cae_h264_nowatermark_delogo/1641995081556909028/mda-nabj3tr45sej03n4.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1276042482&vid=12964993897355197944&auth_key=1648489876-0-0-4880266677ac21763c057c5930acea6f&bcevod_channel=searchbox_feed
花沫♥《今夜你又不回来》,https://vd3.bdstatic.com/mda-nah5vv5zr2rgaa3f/fhd/cae_h264_nowatermark_delogo/1642490815134019174/mda-nah5vv5zr2rgaa3f.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1350458553&vid=11827596661462413751&auth_key=1648489950-0-0-dc43e318aaa3d28a4e6fee8d40cd5eb3&bcevod_channel=searchbox_feed
花沫♥《有没有一种思念永不疲惫》,https://vd3.bdstatic.com/mda-mjeig86mwkfrx0uq/1080p/cae_h264_delogo/1643280170777747431/mda-mjeig86mwkfrx0uq.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2636738468&vid=1454626743802840477&auth_key=1648491236-0-0-a5b824a7fbe41eff13bd24f48f885896&bcevod_channel=searchbox_feed
花沫♥《殇雪》,https://vd4.bdstatic.com/mda-mjbnds7kdhpxff3t/1080p/cae_h264_delogo/1643341149468519721/mda-mjbnds7kdhpxff3t.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2704634593&vid=12118217155975117378&auth_key=1648491304-0-0-14492d297515039aaf1a95b00fc36ba3&bcevod_channel=searchbox_feed
花沫♥《红颜知己》歌词入心,https://vd3.bdstatic.com/mda-mhu8j41v46a8j2um/1080p/cae_h264_delogo/1643148709159567395/mda-mhu8j41v46a8j2um.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2975205429&vid=12654737950359186077&auth_key=1648491575-0-0-4e859f6b5a344af757b9995e60210768&bcevod_channel=searchbox_feed
花沫♥《有一种思念叫永远》,https://vd3.bdstatic.com/mda-mhmia51p2j0w8p4s/1080p/cae_h264_delogo/1643149182731780203/mda-mhmia51p2j0w8p4s.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3079862905&vid=9631595917203100121&auth_key=1648491679-0-0-200cba93306a49a18b77014541a03d27&bcevod_channel=searchbox_feed
花沬♥《红枣树》,https://vd3.bdstatic.com/mda-mmkd7emfetn0h58j/1080p/cae_h264_delogo/1643439229965835848/mda-mmkd7emfetn0h58j.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0612366439&vid=8892236403606565681&auth_key=1648579212-0-0-81dce74237bc4fcd1eec0d1fba2c999f&bcevod_channel=searchbox_feed
花沬♥《喝酒喝到吐想你想到哭》,https://vd4.bdstatic.com/mda-mmhir2v0gjpk2mv5/1080p/cae_h264_delogo/1643424309139013527/mda-mmhir2v0gjpk2mv5.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0711847321&vid=2344588746047323568&auth_key=1648579311-0-0-ac4b62d35478293b3a1a91ebb5702e8a&bcevod_channel=searchbox_feed
花沬♥《花开的时候你就来看我》,https://vd4.bdstatic.com/mda-nc3mxruszug3g3cg/1080p/cae_h264_delogo/1646437160393062244/mda-nc3mxruszug3g3cg.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1606129213&vid=97662482183382785&auth_key=1648706206-0-0-35706f9a91cb8e369e3680dc631b2960&bcevod_channel=searchbox_feed
花沬♥《只要你还需要我》,https://vd3.bdstatic.com/mda-naknsp3ee1negxjw/fhd/cae_h264_nowatermark_delogo/1642897654020577115/mda-naknsp3ee1negxjw.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1837946593&vid=5498988831585125821&auth_key=1648706438-0-0-6da0fb40b93610359001ae6d005913a7&bcevod_channel=searchbox_feed
花沬♥《喝酒喝到吐想你想到哭》,https://vd4.bdstatic.com/mda-mmhir2v0gjpk2mv5/1080p/cae_h264_delogo/1643424309139013527/mda-mmhir2v0gjpk2mv5.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2134421579&vid=2344588746047323568&auth_key=1648706734-0-0-5c551f6b35d72e47e2cf4ac4eedd4a48&bcevod_channel=searchbox_feed
花沬♥DJ版《三月里的小雨》,https://vd2.bdstatic.com/mda-naf37zr8sb8ba1g4/fhd/cae_h264_nowatermark_delogo/1642300530599339250/mda-naf37zr8sb8ba1g4.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2992796227&vid=7089875027740642679&auth_key=1648707592-0-0-c6a7c097452759e135d6051a367f8f7c&bcevod_channel=searchbox_feed
花沬♥街头唱《你是我的人》,https://vd2.bdstatic.com/mda-ncvq8sbc5yz9driu/1080p/cae_h264_delogo/1648682139611879025/mda-ncvq8sbc5yz9driu.mp4
花沬♥一首《流浪歌》,https://vd2.bdstatic.com/mda-nd18uafyapqpv9fp/uhd/cae_h264_delogo/1648883155610964776/mda-nd18uafyapqpv9fp.mp4
花沬♥翻唱《你笑起来真好看》,https://vd2.bdstatic.com/mda-ncukp2qqsih52mm3/1080p/cae_h264_delogo/1648597453312124930/mda-ncukp2qqsih52mm3.mp4
花沬♥续写《天亮了》,https://vd2.bdstatic.com/mda-ncs80rpf0bzrpfts/1080p/cae_h264_delogo/1648511419332867236/mda-ncs80rpf0bzrpfts.mp4
花沬♥街头情歌《歌在飞》,https://vd2.bdstatic.com/mda-ncmmitqn56btz2jg/1080p/cae_h264_delogo/1648005391112703368/mda-ncmmitqn56btz2jg.mp4
花沬♥车载音乐《爱不停息》,https://vd3.bdstatic.com/mda-mipgug201i8zqgk7/1080p/cae_h264_delogo/1643297150326617916/mda-mipgug201i8zqgk7.mp4
花沫♥《听闻远方有你》歌声,https://vd3.bdstatic.com/mda-ndscp0b4c7gu3u55/uhd/cae_h264_delogo/1651054688181743187/mda-ndscp0b4c7gu3u55.mp4
花沬演唱♥《舞女》,https://vd4.bdstatic.com/mda-ndu72d0mnq7vi6kt/uhd/cae_h264_delogo/1651214678910785682/mda-ndu72d0mnq7vi6kt.mp4
花沬演唱♥《我没醉》,https://vd4.bdstatic.com/mda-ndp958q4tbphwj23/uhd/cae_h264_delogo/1650782677333300460/mda-ndp958q4tbphwj23.mp4
花沬演唱♥《红颜知己》,https://vd3.bdstatic.com/mda-ndgm489jznb7c93b/uhd/cae_h264_delogo/1650252903345171608/mda-ndgm489jznb7c93b.mp4
花沬演唱♥《爱随浪花飘去远方》,https://vd4.bdstatic.com/mda-ndc89n6vjpm95mi5/uhd/cae_h264_delogo/1649830323106756173/mda-ndc89n6vjpm95mi5.mp4
花沬演唱♥《阿哥阿妹》,https://vd2.bdstatic.com/mda-nda95x1cvhb53jth/uhd/cae_h264_delogo/1649659525144481947/mda-nda95x1cvhb53jth.mp4
花沬演唱♥《笑纳》,https://vd4.bdstatic.com/mda-nd4g4qx1xu9k09nn/uhd/cae_h264_delogo/1649202146663332113/mda-nd4g4qx1xu9k09nn.mp4
花沬演唱♥《伤心的酒吧》,https://vd2.bdstatic.com/mda-ndkkkvwng91sfmrg/uhd/cae_h264_delogo/1650584764031365907/mda-ndkkkvwng91sfmrg.mp4
花沬演唱♥《问心无愧最自在》,https://vd4.bdstatic.com/mda-ndd8rdr8ydyd3685/uhd/cae_h264_delogo/1649917752882392719/mda-ndd8rdr8ydyd3685.mp4
花沬演唱♥《西海情歌》,https://vd3.bdstatic.com/mda-ncum784pfsdcwnbv/1080p/cae_h264_delogo/1648598850060781889/mda-ncum784pfsdcwnbv.mp4
花沬演唱♥《坐上火车去拉萨》,https://vd3.bdstatic.com/mda-ncrken8m2vw5si70/1080p/cae_h264_delogo/1648338930968878552/mda-ncrken8m2vw5si70.mp4
花沬演唱♥车载《今夜你又不回来》,https://vd3.bdstatic.com/mda-ncki7vzstwsh3prv/1080p/cae_h264_delogo/1647908512741768064/mda-ncki7vzstwsh3prv.mp4
花沬演唱♥《梅花弄弄弄》,https://vd3.bdstatic.com/mda-ne2nzxyvk7g8uxh2/uhd/cae_h264_delogo/1651622489329834959/mda-ne2nzxyvk7g8uxh2.mp4
花沬演唱♥《红唇》,https://vd3.bdstatic.com/mda-ne1pm4x32wsqdnym/uhd/cae_h264_delogo/1651532958964098933/mda-ne1pm4x32wsqdnym.mp4
红豆户外直播《包容》,https://vd4.bdstatic.com/mda-nfsqhd51fhwg1bby/1080p/cae_h264/1656352885588900612/mda-nfsqhd51fhwg1bby.mp4
红豆户外《醉倾城》,https://vd2.bdstatic.com/mda-nfsra3c4ea7zvr83/480p/h264/1656352423355347931/mda-nfsra3c4ea7zvr83.mp4
红豆户外《多年以后》,https://vd3.bdstatic.com/mda-nfsrdjziu0mcf3cm/480p/h264/1656352711556040560/mda-nfsrdjziu0mcf3cm.mp4
红豆户外【西海情歌】,https://vd2.bdstatic.com/mda-nfsr04y280xnuacb/480p/h264/1656351696983266967/mda-nfsr04y280xnuacb.mp4
红豆户外【酒醉的蝴蝶】,https://vd3.bdstatic.com/mda-nfsqf4bnse3pf4rf/480p/h264/1656350269253166608/mda-nfsqf4bnse3pf4rf.mp4
红豆户外【漫漫漫长夜】,https://vd3.bdstatic.com/mda-nfsqddchn941cy05/480p/h264/1656350103069811047/mda-nfsqddchn941cy05.mp4
红豆户外《不过人间》,https://vd2.bdstatic.com/mda-nfsqvzdj6012xz8a/1080p/cae_h264/1656352361291956235/mda-nfsqvzdj6012xz8a.mp4
红豆户外【可可托海的牧羊人】,https://vd2.bdstatic.com/mda-nft6wzg2ipk8vk8x/480p/h264/1656392080973050854/mda-nft6wzg2ipk8vk8x.mp4
红豆户外《爱的暴风雨》,https://vd3.bdstatic.com/mda-nft713bwejczx8xf/480p/h264/1656392402211909896/mda-nft713bwejczx8xf.mp4
红豆户外《要爱你就来》,https://vd3.bdstatic.com/mda-nfsrnnk8xq56gm56/1080p/cae_h264/1656354488412975438/mda-nfsrnnk8xq56gm56.mp4
红豆户外直播《站台》,https://vd3.bdstatic.com/mda-nfsrjh899aqhrjed/1080p/cae_h264/1656353380826271092/mda-nfsrjh899aqhrjed.mp4
红豆户外【跟着感觉走】,https://vd3.bdstatic.com/mda-nfsqmubf5vfv3m0x/1080p/cae_h264/1656352000302983684/mda-nfsqmubf5vfv3m0x.mp4
红豆户外《你的万水千山》,https://vd4.bdstatic.com/mda-nfsrg0zjfk3cjnxm/480p/h264/1656352878330182242/mda-nfsrg0zjfk3cjnxm.mp4
红豆翻唱《兄弟想你了》,https://vd4.bdstatic.com/mda-nft73qmhuvgm57tq/480p/h264/1656392558393787827/mda-nft73qmhuvgm57tq.mp4
红豆翻唱《酒醉的雨滴》,https://vd3.bdstatic.com/mda-nft63nch9dm85ptt/480p/h264/1656390043372399376/mda-nft63nch9dm85ptt.mp4
红豆翻唱《你的样子》,https://vd2.bdstatic.com/mda-nfsrmen2he7eqcky/hd/cae_h264/1656353540540556876/mda-nfsrmen2he7eqcky.mp4
红豆演唱《爱久了才会懂》,https://vd2.bdstatic.com/mda-nft6ari5c8kidxt1/480p/h264/1656390483782639187/mda-nft6ari5c8kidxt1.mp4
陈佳翻唱《云河》,https://vd4.bdstatic.com/mda-nftruabyp1bhjebh/1080p/cae_h264/1656440308357083273/mda-nftruabyp1bhjebh.mp4
陈佳翻唱《海韵》,https://vd3.bdstatic.com/mda-nfsnwad2cyrd2v1k/1080p/cae_h264/1656347269516570353/mda-nfsnwad2cyrd2v1k.mp4
陈佳翻唱《读你》,https://vd2.bdstatic.com/mda-nfsnufqwwb4qrdte/1080p/cae_h264/1656348741308090084/mda-nfsnufqwwb4qrdte.mp4
陈佳直播翻唱《奈何》,https://vd2.bdstatic.com/mda-nftre54f2mhyy49v/1080p/cae_h264/1656441004456950016/mda-nftre54f2mhyy49v.mp4
陈佳翻唱《甜蜜蜜》,https://vd4.bdstatic.com/mda-nfsqccknaxueyy38/1080p/cae_h264/1656353834901384345/mda-nfsqccknaxueyy38.mp4
陈佳粤语《情花开》,https://vd2.bdstatic.com/mda-nftrct3au3wr05gv/1080p/cae_h264/1656440876585428694/mda-nftrct3au3wr05gv.mp4
陈佳翻唱《女儿情》,https://vd2.bdstatic.com/mda-nftqrbxzjz0xx5jz/480p/h264/1656437335080949198/mda-nftqrbxzjz0xx5jz.mp4
陈佳翻唱《当年情》,https://vd2.bdstatic.com/mda-nftqq62qdwiabc44/1080p/cae_h264/1656439251100064711/mda-nftqq62qdwiabc44.mp4
陈佳翻唱《一剪梅》,https://vd3.bdstatic.com/mda-nfspicfh95tmjtzs/1080p/cae_h264/1656348803637087244/mda-nfspicfh95tmjtzs.mp4
陈佳翻唱《念亲恩》,https://vd3.bdstatic.com/mda-nfsmyynkjs89urnf/480p/h264/1656343855487055831/mda-nfsmyynkjs89urnf.mp4
陈佳翻唱《望春风》,https://vd3.bdstatic.com/mda-nfsq81z41bnk0jx4/1080p/cae_h264/1656352411359928571/mda-nfsq81z41bnk0jx4.mp4
陈佳演唱《帝女花》,https://vd4.bdstatic.com/mda-nftr21kjsmdhx30c/480p/h264/1656438119667840958/mda-nftr21kjsmdhx30c.mp4
陈佳翻唱《上海滩》,https://vd4.bdstatic.com/mda-nftrtdjuyqk59km5/480p/h264/1656440028158728671/mda-nftrtdjuyqk59km5.mp4
陈佳翻唱《水上人》,https://vd3.bdstatic.com/mda-nfspg50b2dbei4wq/480p/h264/1656347706063392319/mda-nfspg50b2dbei4wq.mp4
陈佳演唱《高山青+》,https://vd4.bdstatic.com/mda-nftr2qdgb47s2qq5/1080p/cae_h264/1656441110031658046/mda-nftr2qdgb47s2qq5.mp4
陈佳演唱《天涯歌女》,https://vd2.bdstatic.com/mda-nftr9ib3h8m9t4t1/1080p/cae_h264/1656440051461363818/mda-nftr9ib3h8m9t4t1.mp4
陈佳演唱《良日启程》,https://vd3.bdstatic.com/mda-nftr49g2qd17wecs/1080p/cae_h264/1656439550311580035/mda-nftr49g2qd17wecs.mp4
陈佳翻唱《小窗相思》,https://vd3.bdstatic.com/mda-nftqs9biin8b207v/480p/h264/1656437403667746389/mda-nftqs9biin8b207v.mp4
陈佳翻唱《又见雪花》,https://vd4.bdstatic.com/mda-nfspx1y2fuca4epm/1080p/cae_h264/1656352094461536304/mda-nfspx1y2fuca4epm.mp4
陈佳翻唱《又见炊烟》,https://vd2.bdstatic.com/mda-nfsq563gcu8g9jwf/480p/h264/1656349414834361426/mda-nfsq563gcu8g9jwf.mp4
陈佳粤语《沉默是金》,https://vd2.bdstatic.com/mda-nfsmq3qcgugexx1i/480p/h264/1656343219890952904/mda-nfsmq3qcgugexx1i.mp4
陈佳演绎《小村之恋》,https://vd2.bdstatic.com/mda-nfsmrweti16jyt66/480p/h264/1656343371661793425/mda-nfsmrweti16jyt66.mp4
陈佳粤语《共同渡过》,https://vd3.bdstatic.com/mda-nfsmnuti4fent8g8/480p/h264/1656343120783190104/mda-nfsmnuti4fent8g8.mp4
陈佳翻唱《你怎么说》,https://vd4.bdstatic.com/mda-nfsp5zystdrkxcju/480p/h264/1656346961335228294/mda-nfsp5zystdrkxcju.mp4
陈佳翻唱《逍遥自在》,https://vd2.bdstatic.com/mda-nfsptx4ertcibsne/1080p/cae_h264/1656352347196063489/mda-nfsptx4ertcibsne.mp4
陈佳翻唱《在水一方》,https://vd4.bdstatic.com/mda-nfspssi9z6db5qa2/1080p/cae_h264/1656351970432280168/mda-nfspssi9z6db5qa2.mp4
陈佳翻唱《一生何求》,https://vd4.bdstatic.com/mda-nfspm1ms6zhb8y2u/1080p/cae_h264/1656350484140907914/mda-nfspm1ms6zhb8y2u.mp4
陈佳翻唱《南屏晚钟》,https://vd3.bdstatic.com/mda-nfsp4vf7qhz33i3q/1080p/cae_h264/1656347602099604608/mda-nfsp4vf7qhz33i3q.mp4
陈佳翻唱《泪光闪闪》,https://vd4.bdstatic.com/mda-nfsp0hd49cicw5hu/1080p/cae_h264/1656347400601698096/mda-nfsp0hd49cicw5hu.mp4
陈佳翻唱《千千阙歌》,https://vd4.bdstatic.com/mda-nfsmxwj081ui5w5g/1080p/cae_h264/1656344195297461543/mda-nfsmxwj081ui5w5g.mp4
陈佳翻唱《笑看风云》,https://vd4.bdstatic.com/mda-nfsmx026hhc90swk/480p/h264/1656343703493378728/mda-nfsmx026hhc90swk.mp4
陈佳粤版《星.昂》,https://vd2.bdstatic.com/mda-nftrhz7g4ux8npkc/480p/h264/1656439352647167293/mda-nftrhz7g4ux8npkc.mp4
陈佳翻唱《梨花又开放》,https://vd3.bdstatic.com/mda-nfsq6yn6u88say2b/480p/h264/1656349578359506413/mda-nfsq6yn6u88say2b.mp4
陈佳翻唱《大约在冬季》,https://vd2.bdstatic.com/mda-nfsnt4i18czn3i25/1080p/cae_h264/1656348575150070562/mda-nfsnt4i18czn3i25.mp4
陈佳翻唱《漫步人生路》,https://vd2.bdstatic.com/mda-nfsp1muvzd0i5k1w/480p/h264/1656346628588939561/mda-nfsp1muvzd0i5k1w.mp4
陈佳翻唱《美酒加咖啡》,https://vd2.bdstatic.com/mda-nfsp2jpbmvy7nrhq/480p/h264/1656346689201686941/mda-nfsp2jpbmvy7nrhq.mp4
陈佳翻唱《何日君再来》,https://vd2.bdstatic.com/mda-nfsnxtashzjfpi09/480p/h264/1656346351350571837/mda-nfsnxtashzjfpi09.mp4
陈佳翻唱《故乡的秋天》,https://vd2.bdstatic.com/mda-nfsq2thi0r9hu8bq/1080p/cae_h264/1656350249595280760/mda-nfsq2thi0r9hu8bq.mp4
陈佳翻唱《我只在乎你》,https://vd2.bdstatic.com/mda-nfsq1mcx1ureepk7/480p/h264/1656349178078125700/mda-nfsq1mcx1ureepk7.mp4
陈佳三语演唱《北国之春》,https://vd4.bdstatic.com/mda-nfsq0czgpwncj8kj/480p/h264/1656349092294696598/mda-nfsq0czgpwncj8kj.mp4
陈佳翻唱印尼民歌《船歌》,https://vd2.bdstatic.com/mda-nfspyvdkgzzv0bjx/480p/h264/1656348979039728383/mda-nfspyvdkgzzv0bjx.mp4
陈佳演唱《似是故人来》,https://vd4.bdstatic.com/mda-nftr7pkkx8areq7z/1080p/cae_h264/1656439600713178501/mda-nftr7pkkx8areq7z.mp4
陈佳翻唱《酒醉的探戈》,https://vd4.bdstatic.com/mda-nftqvih8ifqvjnx6/480p/h264/1656437749540291575/mda-nftqvih8ifqvjnx6.mp4
陈佳翻唱《恰似的温柔》,https://vd3.bdstatic.com/mda-nfsp7ubtffsb7syn/480p/h264/1656347124542209310/mda-nfsp7ubtffsb7syn.mp4
陈佳翻唱《再见我的爱人》,https://vd2.bdstatic.com/mda-nfsprmaqk8djty52/1080p/cae_h264/1656351613717103247/mda-nfsprmaqk8djty52.mp4
陈佳翻唱《心湖里起涟漪》,https://vd2.bdstatic.com/mda-nfsmtqx0bf1hfjga/480p/h264/1656343488428452821/mda-nfsmtqx0bf1hfjga.mp4
陈佳翻唱《春在岁岁年年》,https://vd3.bdstatic.com/mda-nfsn6i68pd4n710n/480p/h264/1656344430297414220/mda-nfsn6i68pd4n710n.mp4
陈佳翻唱《往事只能回味》,https://vd3.bdstatic.com/mda-nfsq5y2ane9wxqbq/480p/h264/1656349487906581732/mda-nfsq5y2ane9wxqbq.mp4
陈佳翻唱《容易受伤的女人》,https://vd4.bdstatic.com/mda-nfspbcc5m6b6fay4/1080p/cae_h264/1656349161006627979/mda-nfspbcc5m6b6fay4.mp4
陈佳粤语《东山飘雨西山晴》,https://vd3.bdstatic.com/mda-nftrb8s3uv4xpw0t/480p/h264/1656438845196518233/mda-nftrb8s3uv4xpw0t.mp4
陈佳翻唱《月亮代表我的心》,https://vd3.bdstatic.com/mda-nfsppcsxqkbaq0xp/1080p/cae_h264/1656350611458570650/mda-nfsppcsxqkbaq0xp.mp4
陈佳翻唱《原来你也在这里》,https://vd2.bdstatic.com/mda-nfspn0mytn23na8v/1080p/cae_h264/1656350580185029003/mda-nfspn0mytn23na8v.mp4
陈佳翻唱《漂洋过海来看你》,https://vd4.bdstatic.com/mda-nfsp70pk0usimcqb/480p/h264/1656347026180695318/mda-nfsp70pk0usimcqb.mp4
重温经典《暗里着迷》,https://vd4.bdstatic.com/mda-mm84as0m0ej93jqh/1080p/cae_h264_delogo/1643130413385714657/mda-mm84as0m0ej93jqh.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1647885376&vid=17422637472342809485&auth_key=1648580247-0-0-5d79290126da531d80950f1c75322f67&bcevod_channel=searchbox_feed
