🌺音乐经典🌺,#genre# 
经典粤语24首,https://vdse.bdstatic.com//d73e8ae11ac6da112273c2512c123313.mp4
经典粤语上海滩,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
经典粤语4首情歌对唱,https://vdse.bdstatic.com//c7f1a4c93add634fb868d60fb9b03713.mp4
经典粤语梅艳芳,https://vdse.bdstatic.com//92e22e372ad9b4c55424fb7eb952a788.mp4
粤国语歌串烧1,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8be58b8bd78eb4f03700199278e02a1_258.mp4
粤国精选串烧2,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c03260bd23944f037001992ec72dba_258.mp4
粤语dj歌串烧,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8be3073073131010370019926f1b6bf_258.mp4
粤语女声串烧一,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8be36b1bd60ee4f037001992707ce4d_258.mp4
粤语女声串烧二,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c788c00738e201037001994b71736e_258.mp4
粤语说唱版01,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c0e2e1bc52524f0370019931780143_258.mp4
粤语说唱版02,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c0e3a6bc90554f03700199317a91d9_258.mp4
粤语说唱版03,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c15bf007f51d0103700199334fdb54_258.mp4
粤语说唱版04,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c16502bc27294f03700199337327e3_258.mp4
粤语说唱版05,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c15f440705110103700199335d6699_258.mp4
粤语说唱版06,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1600bbcab0d4f037001993361060f_258.mp4
粤语说唱版07,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c16291bd6f234f03700199336aa526_258.mp4
粤语说唱版08,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c16572bc06274f0370019933759b25_258.mp4
粤语说唱版09,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c16609bc4bfc4f037001993377eaf8_258.mp4
粤语说唱版10,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c1669207c4f801037001993379ed55_258.mp4
粤语说唱版11,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c167250724280103700199337c24a6_258.mp4
粤语说唱版12,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c167a707cf370103700199337e0687_258.mp4
粤语说唱版13,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1681fbd7d534f03700199337fd3fe_258.mp4
粤语说唱版14,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c168a8073a8901037001993381f523_258.mp4
粤语说唱版15,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c169230728170103700199338a69d7_258.mp4
粤语剧场版01,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1b8b2bc31f54f0370019934c13583_258.mp4
粤语剧场版02,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c1bc1e070e9d010370019934c98cdd_258.mp4
粤语剧场版03,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1be4cbc6a644f0370019934d1da11_258.mp4
粤语剧场版04,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1bf3dbbe4014f0370019934d4f1dc_258.mp4
粤语剧场版05,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1c000bbf0574f0370019934d826ce_258.mp4
粤语剧场版06,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1c14abd062e4f0370019934dcd026_258.mp4
粤语剧场版07,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c1c1f707f05c010370019934e3b48b_258.mp4
粤语剧场版08,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1c466bd699c4f0370019934e91125_258.mp4
粤语剧场版09,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c28631bd9b2d4f0370019937defd18_258.mp4
粤语剧场版10,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c2876207175d010370019937e386d5_258.mp4
粤语剧场版11,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c28893bce2664f0370019937e82dc9_258.mp4
粤语剧场版12,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c289efbcc64c4f0370019937ed07ec_258.mp4
粤语剧场版13,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c30c3307c864010370019939e955ad_258.mp4
粤语剧场版14,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c30d3cbc1a974f0370019939ed6305_258.mp4
粤语剧场版15,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c30ddabc71264f0370019939effeca_258.mp4
粤语剧场版16,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c30e71073ce6010370019939f1ec20_258.mp4
粤语剧场版17,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c30f000702df010370019939f3f909_258.mp4
粤语剧场版18,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c30f7307cfbe010370019939f5cbe7_258.mp4
粤语剧场版19,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c30feb0716bb010370019939f79ac4_258.mp4
粤语剧场版20,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c3106e07f147010370019939f94103_258.mp4
粤语剧场版21,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c3112abbe56b4f0370019939fc8599_258.mp4
粤语剧场版22,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c311b5bd23a54f0370019939fe903f_258.mp4
粤语剧场版23,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c313dc0722ea01037001993a071f66_258.mp4
粤语剧场版24,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c31aa7bbf3364f037001993a21bce4_258.mp4
粤语剧场版25,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31b6507e15a01037001993a24d964_258.mp4
粤语剧场版26,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c31c12bd3aff4f037001993a271560_258.mp4
粤语剧场版27,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31c8d071f9801037001993a28db08_258.mp4
粤语剧场版28,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31d0907eb2b01037001993a2ad77c_258.mp4
粤语剧场版29,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31d8207c9d101037001993a2ccea3_258.mp4
粤语剧场版30,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31e1607feba01037001993a2f0eac_258.mp4
粤语剧场版31,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31ec2071f9801037001993a318a54_258.mp4
粤语剧场版32,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c31f58bc78154f037001993a33df9b_258.mp4
粤语剧场版33,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31ff707fb7601037001993a362fa2_258.mp4
粤语剧场版34,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c3208607003101037001993a38aa4c_258.mp4
粤语剧场版35,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c3214007f65301037001993a3bb583_258.mp4
粤语剧场版36,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c454d9bc2f934f037001993eed28cb_258.mp4
粤语剧场版37,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4554c07286601037001993eee9d41_258.mp4
粤语剧场版38,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c455b3bd31574f037001993ef09774_258.mp4
粤语剧场版39,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4562e07db1601037001993ef22950_258.mp4
粤语剧场版40,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4569007d7a001037001993ef4d0b6_258.mp4
粤语剧场版41,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c45731bc6f5c4f037001993ef68ecb_258.mp4
粤语剧场版42,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c457a8bda9eb4f037001993ef8c5d3_258.mp4
粤语剧场版43,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c45863071bf901037001993efc1c39_258.mp4
粤语剧场版44,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c45925bd908b4f037001993efdfa5e_258.mp4
粤语剧场版45,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4599607107801037001993effcb0c_258.mp4
粤语剧场版46,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c45c63bd9c174f037001993f0a5f1a_258.mp4
粤语剧场版47,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c45cdbbbf9d44f037001993f0f4f23_258.mp4
粤语剧场版48,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c45e260713a901037001993f118f1b_258.mp4
粤语剧场版49,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c45f2ebd97434f037001993f1842d5_258.mp4
粤语剧场版50,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c46063bcc53c4f037001993f19d33b_258.mp4
粤语剧场版51,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c460cfbc0fed4f037001993f1b8b06_258.mp4
粤语剧场版52,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4612d0714da01037001993f1cf5b9_258.mp4
粤语剧场版53,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c4618bbcdc1d4f037001993f1f919b_258.mp4
粤语剧场版54,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4623a07fff601037001993f217a35_258.mp4
粤语剧场版55,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c462b3072dc001037001993f230c81_258.mp4
粤语剧场版56,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4651e07203401037001993f2cb7fd_258.mp4
粤语剧场版57,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c465a107216501037001993f2e7374_258.mp4
粤语剧场版58,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4661207111f01037001993f313c2e_258.mp4
粤语剧场版59,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c466c707d9de01037001993f33873d_258.mp4
粤语剧场版60,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4674107391101037001993f34c2c4_258.mp4
粤语剧场版61,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c467a2bc44bc4f037001993f35f84f_258.mp4
粤语剧场版62,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c46801072f9101037001993f3910bf_258.mp4
粤语剧场版63,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c468bb071d7d01037001993f3c4e28_258.mp4
粤语剧场版64,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c46955072e7101037001993f3d9f88_258.mp4
粤语剧场版65,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c469d0071fab01037001993f3fffec_258.mp4
开场低音串烧,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c02519bc71ce4f037001992e93a479_258.mp4
经典Dj嗨歌01,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c0531dbca1064f037001992f48d0cd_258.mp4
经典Dj嗨歌02,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c643e2bc5a744f03700199467b4c09_258.mp4
经典Dj嗨歌03,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c6443abd17df4f03700199467cffa5_258.mp4
经典Dj嗨歌04,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c644c7bc5a044f03700199467f364e_258.mp4
经典Dj嗨歌05,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c64536bc37604f03700199467f7a63_258.mp4
经典Dj嗨歌06,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c6469e07c6590103700199468fad62_258.mp4
经典Dj嗨歌07,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c64721bd88e84f037001994687eb6c_258.mp4
经典Dj嗨歌08,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8e215ade7dc860103700199b330ed3a_258.mp4
经典Dj嗨歌09,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8e884a6e896c30103700199cc4951c3_258.mp4
🍒主播热舞秀🍒1,https://vd4.bdstatic.com/mda-qhtsk5n3eiu4dzj1/1080p/cae_h264/1724885515476780691/mda-qhtsk5n3eiu4dzj1.mp4
🍒主播热舞秀🍒2,https://vd4.bdstatic.com/mda-qhudz7nteynwajbq/720p/h264/1724925250444189057/mda-qhudz7nteynwajbq.mp4
🍒主播热舞秀🍒3,https://vd3.bdstatic.com/mda-qhw634zat7cnb3dy/720p/h264/1725078030913224156/mda-qhw634zat7cnb3dy.mp4
🍒主播热舞秀🍒4,https://vd2.bdstatic.com/mda-qhw65y7jhke96h9c/720p/h264/1725078186874624325/mda-qhw65y7jhke96h9c.mp4
🍒主播热舞秀🍒5,https://vd2.bdstatic.com/mda-qhw67qkg1zj5xj4s/720p/h264/1725078329470347394/mda-qhw67qkg1zj5xj4s.mp4
🍓音乐控🍓,#genre#
泰国大妈《上海滩》,https://vd2.bdstatic.com/mda-nejt98tu9yvpg70j/hd/cae_h264/1653078360460647433/mda-nejt98tu9yvpg70j.mp4
越南桃子《太想念》,https://vd3.bdstatic.com/mda-nfgq6em1fe9df65b/480p/h264/1655485660878148104/mda-nfgq6em1fe9df65b.mp4
柬埔寨版《太想念》,https://vd4.bdstatic.com/mda-ngs1v5eh617aufkm/1080p/cae_h264/1658892794328957524/mda-ngs1v5eh617aufkm.mp4
越南语《好汉歌》,https://vd3.bdstatic.com/mda-nehnv6s2wht5ua4p/1080p/cae_h264/1652892458333516176/mda-nehnv6s2wht5ua4p.mp4
越南语《你莫走》土豪版,https://vd4.bdstatic.com/mda-nejap71r3k6xry8t/1080p/cae_h264/1653033156113070732/mda-nejap71r3k6xry8t.mp4
越南语《点歌的人》,https://vd3.bdstatic.com/mda-nehpsm9abn6wnhpi/480p/h264/1652893050606492928/mda-nehpsm9abn6wnhpi.mp4
越南语《别知己》,https://vd4.bdstatic.com/mda-nehnx6jc1kmgbckx/480p/h264/1652890311801781199/mda-nehnx6jc1kmgbckx.mp4
越南语《千千阙歌》,https://vd2.bdstatic.com/mda-nehpdiuxpb2zhi43/480p/h264/1652891798613744767/mda-nehpdiuxpb2zhi43.mp4
双语版《无言的结局》,https://vd4.bdstatic.com/mda-nehpv3908x7cdkj1/hd/cae_h264/1652895304865060372/mda-nehpv3908x7cdkj1.mp4
越南语《上海滩》,https://vd4.bdstatic.com/mda-nehp2bc29kwg11ur/480p/h264/1652891022509860285/mda-nehp2bc29kwg11ur.mp4
越南语《犯错》张镟,https://vd2.bdstatic.com/mda-nei5sb9pmdgsgy6x/1080p/cae_h264/1652937816184583012/mda-nei5sb9pmdgsgy6x.mp4
越南语《可可托海》,https://vd4.bdstatic.com/mda-ngr29953vuc17dwv/1080p/cae_h264/1658886571835833148/mda-ngr29953vuc17dwv.mp4
越南语《渡我不渡她》,https://vd3.bdstatic.com/mda-nei6cf69dz5siiy9/480p/h264/1652934643375377876/mda-nei6cf69dz5siiy9.mp4
越南语《黄昏》翻唱中文歌,https://vd2.bdstatic.com/mda-neiiukgp8ngffui2/hd/cae_h264/1652967844933627724/mda-neiiukgp8ngffui2.mp4
越南语《伤不起》,https://vd3.bdstatic.com/mda-neir4babaeirz6qf/cae_h264/1652985592613204351/mda-neir4babaeirz6qf.mp4
越南语《刀剑如梦》,https://vd4.bdstatic.com/mda-neir1e9zcdrmizuh/1080p/cae_h264/1652983085992473741/mda-neir1e9zcdrmizuh.mp4
越南语《爱D暴风雨》,https://vd3.bdstatic.com/mda-neiqwtsscf6zpwbm/480p/h264/1652982021770370180/mda-neiqwtsscf6zpwbm.mp4
越南语《爱拼才会赢》越南语,https://vd2.bdstatic.com/mda-nenp9qkxj7z9xh2v/480p/h264/1653323258574138897/mda-nenp9qkxj7z9xh2v.mp4
越南语《没有你陪伴》,https://vd3.bdstatic.com/mda-nend8hn6vsw9jara/480p/h264/1653298731336911885/mda-nend8hn6vsw9jara.mp4
越南语《偏偏喜欢你》,https://vd4.bdstatic.com/mda-nen3crebdu90zvri/1080p/cae_h264/1653275514049226248/mda-nen3crebdu90zvri.mp4
越南语《忘情水》翻唱,https://vd2.bdstatic.com/mda-nen2ij3q10evn35q/480p/h264/1653270702080169371/mda-nen2ij3q10evn35q.mp4
越南语《渡我不渡她》字幕,https://vd2.bdstatic.com/mda-nejt7fk0npf8y82s/480p/h264/1653074068883653648/mda-nejt7fk0npf8y82s.mp4
越南语《曾经心痛》,https://vd2.bdstatic.com/mda-nejbf8d3nek0fmn6/480p/h264/1653063955595960969/mda-nejbf8d3nek0fmn6.mp4
越南语《梦醒时分》,https://vd4.bdstatic.com/mda-nfgpzwsyvbjvcv5g/480p/h264/1655485389151885677/mda-nfgpzwsyvbjvcv5g.mp4
越南语《海阔天空》,https://vd3.bdstatic.com/mda-nfgpt0p3pwp6e4xh/1080p/cae_h264/1655485124182255929/mda-nfgpt0p3pwp6e4xh.mp4
越南语《 西海情歌》,https://vd2.bdstatic.com/mda-nfgpr428iwhuv1ip/cae_h264/1655487925874495726/mda-nfgpr428iwhuv1ip.mp4
越南语《只想一生跟你走》,https://vd3.bdstatic.com/mda-nfehaeeahvwrhiym/480p/h264/1655295401767113753/mda-nfehaeeahvwrhiym.mp4
越南语《拥抱着你离去》,https://vd2.bdstatic.com/mda-nfgq98dap00figu9/360p/h264/1655485815309870077/mda-nfgq98dap00figu9.mp4
越南语《没有你陪伴我真》,https://vd4.bdstatic.com/mda-nfgpvtapg7i03i9j/1080p/cae_h264/1655488221829214399/mda-nfgpvtapg7i03i9j.mp4
越南语《美了 美了》张璇,https://vd2.bdstatic.com/mda-nejpg91d9qcf2w0q/480p/h264/1653064802829157974/mda-nejpg91d9qcf2w0q.mp4
越南语【桃花运】,https://vd3.bdstatic.com/mda-nejb5ay7tia2ust1/480p/h264/1653033359275128712/mda-nejb5ay7tia2ust1.mp4
越南语《爱情买卖》,https://vd3.bdstatic.com/mda-nejb87j0fa4bj8rz/1080p/cae_h264/1653033935663167058/mda-nejb87j0fa4bj8rz.mp4
越南语《追梦人》,https://vd2.bdstatic.com/mda-nejb1qz2v0u5xnq6/480p/h264/1653032985077725287/mda-nejb1qz2v0u5xnq6.mp4
越南语《老鼠爱大米》,https://vd3.bdstatic.com/mda-nejg5rcwmr7w59pi/1080p/cae_h264/1653047050572836829/mda-nejg5rcwmr7w59pi.mp4
越南语《犯错》翻唱,https://vd4.bdstatic.com/mda-nejsszfyatwfqfhr/480p/h264/1653073092218948942/mda-nejsszfyatwfqfhr.mp4
越南语《做你的爱人》,https://vd4.bdstatic.com/mda-nejb3g50umz1kgsp/1080p/cae_h264/1653033655756811741/mda-nejb3g50umz1kgsp.mp4
越南语《爱江山更爱美人》,https://vd3.bdstatic.com/mda-nesr6bn5czmehurh/1080p/cae_h264/1653675490565159693/mda-nesr6bn5czmehurh.mp4
越南语《捉泥鳅》翻唱,https://vd3.bdstatic.com/mda-neub7qaaxdht5zs7/1080p/cae_h264/1653811621256738020/mda-neub7qaaxdht5zs7.mp4
双语版《甜蜜蜜》中越,https://vd4.bdstatic.com/mda-neub0f1p8rqrt928/480p/h264/1653810620509644511/mda-neub0f1p8rqrt928.mp4
越南版《月亮惹的祸》完整版,https://vd4.bdstatic.com/mda-neu8j6aji8ku6rus/360p/h264/1653804232954901573/mda-neu8j6aji8ku6rus.mp4
越南语《我们不一样》,https://vd3.bdstatic.com/mda-neu6pt13ghj1cgwc/1080p/cae_h264/1653799867729061364/mda-neu6pt13ghj1cgwc.mp4
越南语《老鼠爱大米》,https://vd4.bdstatic.com/mda-neu6nms6v3gvg56n/480p/h264/1653799380720120368/mda-neu6nms6v3gvg56n.mp4
越南语翻唱《小三》,https://vd2.bdstatic.com/mda-neu6h0c9qyturjfg/480p/h264/1653799333230591238/mda-neu6h0c9qyturjfg.mp4
越南语《容易受伤的女人》,https://vd4.bdstatic.com/mda-neu6bus1dsw6dnkx/cae_h264/1653799289398208982/mda-neu6bus1dsw6dnkx.mp4
越南语《求佛》翻唱,https://vd3.bdstatic.com/mda-neu67x26d5g08rcw/cae_h264/1653798695543990668/mda-neu67x26d5g08rcw.mp4
越南语《曾经心痛+旧梦不须记》,https://vd3.bdstatic.com/mda-neu63qhxah6n3wmh/480p/h264/1653798227342049288/mda-neu63qhxah6n3wmh.mp4
越南语《菊花爆满山》,https://vd4.bdstatic.com/mda-neu5bj53c5sgrz73/480p/h264/1653796554693436093/mda-neu5bj53c5sgrz73.mp4
越南语《凤凰传奇》,https://vd2.bdstatic.com/mda-neu563kph30cf5uh/480p/h264/1653795959729284603/mda-neu563kph30cf5uh.mp4
越南语翻唱《雨蝶》,https://vd2.bdstatic.com/mda-neu516jeg6t49t8t/480p/h264/1653795552946025290/mda-neu516jeg6t49t8t.mp4
越南语《小芳+晚秋》,https://vd2.bdstatic.com/mda-neu4qgrmcfh8rrrw/720p/h264/1653795155578851819/mda-neu4qgrmcfh8rrrw.mp4
越南语《大风吹泥水工》,https://vd2.bdstatic.com/mda-neu4pha8sznmtb3z/480p/h264/1653794382481020743/mda-neu4pha8sznmtb3z.mp4
越南语《黄昏》降红,https://vd3.bdstatic.com/mda-neu4jnkx3s1qv8ez/1080p/cae_h264/1653795160334815950/mda-neu4jnkx3s1qv8ez.mp4
越南语（逝去的诺言）,https://vd3.bdstatic.com/mda-neu62n3b0vv6a0xr/360p/h264/1653797874818246469/mda-neu62n3b0vv6a0xr.mp4
越南柔情版（黄昏）,https://vd3.bdstatic.com/mda-neu5nhu4i9ub2ysd/480p/h264/1653797259841545821/mda-neu5nhu4i9ub2ysd.mp4
越南语《新鸳鸯蝴蝶梦》,https://vd4.bdstatic.com/mda-nem7qsyjytqbwhp1/480p/h264/1653197321951057554/mda-nem7qsyjytqbwhp1.mp4
越南语《路边的野花不要采》,https://vd4.bdstatic.com/mda-nei24wi8ivxgrqx3/1080p/cae_h264/1652930851697219530/mda-nei24wi8ivxgrqx3.mp4
双语版《风的季节》,https://vd3.bdstatic.com/mda-nei1v67utteda98h/hd/cae_h264/1652929624415994427/mda-nei1v67utteda98h.mp4
越南语《错错错》翻唱,https://vd4.bdstatic.com/mda-nehq7mgv663zbf50/480p/h264/1652893779556816796/mda-nehq7mgv663zbf50.mp4
越南语《999朵玫瑰》秀玲,https://vd3.bdstatic.com/mda-nenpr7wa6jtgddy8/480p/h264/1653324436186443141/mda-nenpr7wa6jtgddy8.mp4
越南语《单身情歌》,https://vd3.bdstatic.com/mda-nf7p8kdn872na41q/480p/h264/1654705757355812653/mda-nf7p8kdn872na41q.mp4
越南语翻唱《芒种》,https://vd2.bdstatic.com/mda-nf7krhyyivrygv4h/1080p/cae_h264/1654699683009481387/mda-nf7krhyyivrygv4h.mp4
越南语翻唱《套马杆》,https://vd2.bdstatic.com/mda-nf7k6g8wm4umrjgp/1080p/cae_h264/1654698348747438996/mda-nf7k6g8wm4umrjgp.mp4
越南语《火红的萨日郎》,https://vd4.bdstatic.com/mda-nf7p0sinku55fddy/480p/h264/1654704932385022045/mda-nf7p0sinku55fddy.mp4
越南语《找一个字代替》,https://vd3.bdstatic.com/mda-nf7nvb5sgye479f7/1080p/cae_h264/1654705789302401602/mda-nf7nvb5sgye479f7.mp4
越南语《白月光与朱砂痣》,https://vd4.bdstatic.com/mda-nf7prdk9g5ypw3hv/hd/cae_h264/1654707635340586939/mda-nf7prdk9g5ypw3hv.mp4
越南语《家家有本难念的经》,https://vd4.bdstatic.com/mda-nf7njaysjy7xe1sv/480p/h264/1654703787694769451/mda-nf7njaysjy7xe1sv.mp4
越南语《路边的野花不要采》,https://vd2.bdstatic.com/mda-nf7p5vradqf144jk/480p/h264/1654705311349688512/mda-nf7p5vradqf144jk.mp4
中越语《你能不能不要离开我》,https://vd2.bdstatic.com/mda-nf7p9y7dibv7r0i4/480p/h264/1654705654794634314/mda-nf7p9y7dibv7r0i4.mp4
越南女孩《可可托海的牧羊人》,https://vd3.bdstatic.com/mda-neu8ijhurb3wzj8t/hd/cae_h264/1653804679288560049/mda-neu8ijhurb3wzj8t.mp4
越南女孩演唱《谁在意我流下的泪》,https://vd3.bdstatic.com/mda-nei5vx5n0a0skkrz/480p/h264/1652933427949951994/mda-nei5vx5n0a0skkrz.mp4
越南舞《草原上的情哥哥》,https://vd2.bdstatic.com/mda-nencxbkj897jh0c3/1080p/cae_h264/1653298200203483632/mda-nencxbkj897jh0c3.mp4
韩语版【活着】洪真英现场版,https://vd4.bdstatic.com/mda-nen367cqr3bgvuzt/720p/h264/1653272398966171417/mda-nen367cqr3bgvuzt.mp4
泰国语《螃蟹舞》,https://vd4.bdstatic.com/mda-neunuvv3nk1ydg70/480p/h264/1653840662897878209/mda-neunuvv3nk1ydg70.mp4
泰语版《阿里山的姑娘》,https://vd3.bdstatic.com/mda-nejqqj1hsp371nqx/cae_h264/1653080811186332023/mda-nejqqj1hsp371nqx.mp4
韩语版快节奏中文版,https://vd4.bdstatic.com/mda-nejtt8cgtypgk8ty/480p/h264/1653075744849043009/mda-nejtt8cgtypgk8ty.mp4
多国语版《月亮代表我的心》,https://vd4.bdstatic.com/mda-neirbp59811sn24w/480p/h264/1652982919262982307/mda-neirbp59811sn24w.mp4
非洲哥唱中文希望大家,https://vd4.bdstatic.com/mda-mmb6jtprrtmbe6q9/1080p/cae_h264_delogo/1643241431535494943/mda-mmb6jtprrtmbe6q9.mp4
